Series Name,Country Name,Country Code,Region,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Haiti,HTI,Latin America & Caribbean,12.40235766,12.51140589,12.62045413,12.72950236,12.83855059,12.94759883,13.05664706,13.1656953,13.27474353,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Honduras,HND,Latin America & Caribbean,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Hungary,HUN,Europe & Central Asia,10.09245826,10.02032239,9.948186529,9.853770869,9.75935521,9.664939551,9.570523892,9.476108233,9.381692573,10.95336788,9.274611399,9.02417962,8.723661485,9.067357513,6.775474957,6.960276339,6.837651123,8.180518135,8.494752155,7.708246978,8.070120898,8.070120898
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Iceland,ISL,Europe & Central Asia,0.221497486,0.222856366,0.224215247,0.224215247,0.224215247,0.246444263,0.26867328,0.290902297,0.313131313,0.33536033,0.357589346,0.378685963,0.399510803,0.39557005,0.37423563,0.379807039,0.353308874,0.394075282,0.394075282,0.394075282,0.394075282,0.394075282
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,India,IND,South Asia,62.68222428,64.22874204,65.77525981,67.32177757,64.2061717,64.58715855,64.96814541,65.34913227,65.73011912,66.11110598,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Indonesia,IDN,South Asia,15.10871015,16.02044985,16.93218954,17.84392924,18.75566893,19.66740863,20.57914833,21.49088802,22.40262772,23.31436741,24.22610711,25.13784681,26.0495865,26.9613262,27.87306589,28.78480559,29.69654528,29.69654528,29.69654528,29.69654528,29.69654528,29.69654528
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,"Iran, Islamic Rep.",IRN,Middle East & North Africa,77.39472649,78.40111067,79.40749486,80.41387905,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Iraq,IRQ,Middle East & North Africa,92.68623596,90.07742777,87.46861958,84.8598114,82.25100321,79.64219502,77.03338684,74.42457865,71.81577047,69.20696228,66.59815409,63.98934591,61.37351525,58.76470706,56.15589888,49.02247191,54.08707865,60.48174157,47.14044944,79.51966292,63.25842697,59.58384831
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Ireland,IRL,Europe & Central Asia,4.669699886,4.504768571,4.339837256,4.174905941,4.009974626,3.845043311,3.679018287,3.512993263,3.577959577,3.64292589,4.001176345,4.359426799,4.717677254,5.075927708,5.434178163,5.792428617,6.150679072,6.508929526,20.04213483,21.6011236,21.68539326,22.20505618
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Israel,ISR,Europe & Central Asia,139.1942024,136.1789319,133.1636615,148.390993,122.4225692,121.2866304,120.1506916,119.0147528,117.878814,116.7428752,115.6069364,112.2595117,108.912087,105.5128979,102.1482184,98.86981279,103.4423259,103.6148736,95.93650246,100.4227418,110.0854111,131.9989647
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Italy,ITA,Europe & Central Asia,39.69735953,38.23045997,36.76356041,35.29666085,33.82976129,32.32144839,30.88289201,29.44433562,47.19539656,29.60034093,29.69508515,29.78982937,29.88457359,29.94407241,29.93375824,29.92344406,29.8426391,29.76183413,29.68102917,29.82201075,29.64578377,29.64578377
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Jamaica,JAM,Latin America & Caribbean,10.48692599,10.76081361,11.03470123,11.30858885,11.58247647,11.85636409,12.13025171,12.40413933,12.67802695,12.95191457,13.22580219,13.49968981,13.77357743,14.04746505,14.32135267,7.668853368,12.4734362,12.34396002,12.21448383,12.08500765,11.04643079,12.38281888
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Japan,JPN,East Asia & Pacific,41.56321839,40.1954023,38.82758621,38.67126437,38.51494253,38.35862069,38.20229885,38.04597701,37.69471264,37.34344828,37.24348112,37.14351396,37.0435468,36.94357964,36.84361248,36.74364532,36.64367816,36.45977011,36.36781609,36.04597701,36.04597701,36.04597701
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Jordan,JOR,Middle East & North Africa,82.57282091,77.3183235,81.81019888,82.31492176,88.91112764,95.93531953,101.5616347,103.2229483,102.7799313,95.58090597,98.90353306,88.16037213,94.03034666,99.78956695,107.4094584,96.156828,100.077528,100.4430169,102.2261602,104.31277,106.0493964,102.5163362
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Kazakhstan,KAZ,Europe & Central Asia,29.12621359,28.89042996,30.87378641,31.84466019,32.78779473,34.39667129,29.4590846,31.63661581,28.39112344,29.87517337,33.02357836,30.44382802,29.66712899,31.2482663,32.0110957,30.04160888,30,31.13730929,32.6518724,32.61581137,34.09847434,34.09847434
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Kenya,KEN,Sub-Saharan Africa,12.86004185,14.94873909,17.03743632,19.12613355,20.18372394,21.24131433,22.29890472,23.35649511,24.4140855,25.47167589,26.52926628,26.53256389,26.5358615,26.53915911,26.54245672,26.54575433,33.23990107,33.23990107,33.23990107,33.23990107,33.23990107,33.23990107
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,27.41300865,27.47850048,27.54399231,27.60948414,27.67497597,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,"Korea, Rep.",KOR,East Asia & Pacific,80.78458844,82.96088733,85.13718622,85.16540183,85.19361744,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Kuwait,KWT,Middle East & North Africa,1911.847222,1993.423611,2075,2176.846154,2278.692308,2380.538462,2482.384615,2584.230769,2686.076923,2787.923077,2889.769231,2991.615385,3093.461538,3195.307692,3297.153846,3399,3575,3850.5,3850.5,3850.5,3850.5,3850.5
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Kyrgyz Republic,KGZ,Europe & Central Asia,65.44604597,62.87819764,60.31034931,57.74250097,55.17465264,52.60680431,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Lao PDR,LAO,East Asia & Pacific,2.048582,2.17935,2.24563,2.26476,2.2746,2.277053455,2.572359844,2.867666232,3.162972621,3.458279009,3.753585398,4.048891786,4.344198175,4.639504563,4.934810952,5.117340287,4.993481095,4.771838331,4.771838331,4.791395046,4.791395046,4.791395046
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Latvia,LVA,Europe & Central Asia,1.712551562,1.576350422,1.440777843,1.396110784,1.351443724,1.306776665,1.262109605,1.217442546,1.348261638,2.327047731,1.621685327,2.175014732,1.462581025,1.390689452,0.992928698,1.041249263,1.095214302,1.067280854,1.080430171,1.052616382,1.067831467,1.067831467
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Lebanon,LBN,Middle East & North Africa,41.07722258,40.27903958,39.48085659,38.68267359,37.88449059,35.56132382,37.88449059,40.20765737,42.53082414,44.85399092,47.17715769,49.50032446,51.82349124,54.14665801,56.46982479,58.79299156,58.79299156,58.79299156,58.79299156,58.79299156,58.79299156,58.79299156
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Lesotho,LSO,Sub-Saharan Africa,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Liberia,LBR,Sub-Saharan Africa,0.236956522,0.242427536,0.247898551,0.253369565,0.25884058,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Libya,LBY,Middle East & North Africa,615.4285714,631.9571429,648.4857143,665.0142857,681.5428571,698.0714286,715.0816327,732.0918367,749.1020408,766.1122449,783.122449,800.1326531,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Lithuania,LTU,Europe & Central Asia,21.85436193,19.95674117,19.222062,18.48738284,17.75270368,17.01802451,16.6705119,16.32299928,13.37130497,10.41961067,7.467916366,4.516222062,3.870223504,3.224224946,2.578226388,2.752703677,2.219899063,1.867339582,1.834102379,1.834102379,1.834102379,1.834102379
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Luxembourg,LUX,Europe & Central Asia,4.927031509,4.812603648,4.698175788,4.583747927,4.469320066,4.354892206,4.240464345,4.126036484,4.011608624,3.897180763,3.946932007,3.839137645,3.698175788,3.573797678,3.814262023,3.714759536,3.68159204,3.781094527,4.328358209,4.087893864,3.963515755,3.963515755
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Madagascar,MDG,Sub-Saharan Africa,11.18794979,11.20266109,11.21737238,11.23208368,11.24679498,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Malawi,MWI,Sub-Saharan Africa,15.9495549,16.60605083,17.26254677,17.34331054,17.42407431,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Malaysia,MYS,South Asia,2.892415655,2.912442645,2.932469636,2.952496626,2.972523617,2.992550607,3.012577598,3.032604588,3.052631579,3.07265857,3.09268556,3.112712551,3.132739541,3.152766532,3.172793522,3.192820513,3.36,3.43948718,3.43948718,3.43948718,3.43948718,3.43948718
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Maldives,MDV,South Asia,17.66666667,17.125,16.91666667,16.70833333,16.5,14.47619048,14.87301587,15.46031746,15.66666667,9.523809524,3.380952381,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Mali,MLI,Sub-Saharan Africa,7.447368421,7.84348603,7.875406108,7.907326186,7.939246264,7.971166342,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Malta,MLT,Europe & Central Asia,61.27298444,64.29985856,67.32673267,68.43564356,68.51485149,70.65346535,71.76237624,72.87128713,70.89108911,62.77227723,80.99009901,75.44554455,79.40594059,91.28712871,89.10891089,82.77227723,82.97029703,91.08910891,84.62300297,80.66096515,81.5972998,78.28007149
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Mauritania,MRT,Sub-Saharan Africa,15.71232069,15.0830222,14.45372372,13.82442523,13.19512674,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Mauritius,MUS,Sub-Saharan Africa,22.173755,23.56718769,24.96062038,26.35405307,25.73609597,25.11813886,24.7909851,22.90076336,27.84442021,22.97346419,23.15521629,20.7560887,21.15594329,22.10105416,22.53725918,22.24645583,22.53725918,22.173755,21.48309706,21.62849873,22.06470374,21.95565249
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Mexico,MEX,Latin America & Caribbean,25.57161506,25.80044863,27.12050055,28.02076613,28.20832145,28.58343211,28.88352064,29.50245322,29.92666587,28.7484808,29.87006167,29.81379507,31.03290471,30.6277852,31.85814815,32.13197893,32.47595541,32.94972017,44.46268418,44.71842969,44.81702434,45.01521461
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Moldova,MDA,Europe & Central Asia,20.65664066,12.97891298,12.86011286,12.83041283,12.65221265,12.65221265,12.68191268,12.68191268,13.14226314,12.84526285,12.63736264,12.57796258,12.62251262,12.45916246,12.42946243,12.47401247,12.51856252,12.47401247,12.42946243,12.45916246,12.56311256,12.56311256
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Mongolia,MNG,East Asia & Pacific,3.585225347,3.648480741,3.711736135,3.774991528,3.838246922,3.753303965,3.964757709,3.991678904,4.018600098,4.045521292,3.896965247,3.748409202,3.599853157,3.451297112,3.302741067,3.154185022,3.395007342,3.395007342,3.395007342,3.395007342,3.395007342,3.395007342
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Morocco,MAR,Middle East & North Africa,60.4809677,65.79225268,71.10353766,68.55949695,66.01545625,63.47141554,60.92737484,58.38333413,55.83929343,53.29525272,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Mozambique,MOZ,Sub-Saharan Africa,1.035152956,1.07412604,1.129668762,1.185211483,1.240754204,1.296296925,1.341815866,1.387334806,1.432853746,1.478372686,1.523891626,1.569410566,1.614929506,1.660448446,1.705967386,1.751486326,1.751486326,1.751486326,1.751486326,1.751486326,1.751486326,1.751486326
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Myanmar,MMR,South Asia,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Namibia,NAM,Sub-Saharan Africa,0.897141031,0.879346799,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Nepal,NPL,South Asia,8.369070541,8.357622965,8.34617539,8.334727814,8.323280238,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Netherlands,NLD,Europe & Central Asia,16.01101196,16.92519461,18.17652364,19.42785267,20.6791817,21.93051073,21.3521929,20.77083729,20.33415607,21.66318587,20.75185115,19.34687678,20.35314221,20.20125309,18.01784697,15.96924245,15.23333966,15.02980824,16.36698361,17.00060692,16.80356059,16.07566255
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,New Zealand,NZL,East Asia & Pacific,2.76493189,2.970776575,3.17662126,3.382465945,3.58831063,3.794155315,4,4.059698452,4.119396903,4.179095355,4.238793806,5.191116544,6.143439283,7.095762021,8.04808476,8.04808476,8.04808476,8.04808476,8.04808476,8.04808476,8.04808476,8.04808476
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Nicaragua,NIC,Latin America & Caribbean,2.419192171,2.509022032,2.539826538,2.570631044,2.60143555,2.632240056,2.651430565,2.670621075,2.689811584,2.663836199,2.637860813,2.611885428,2.563012276,2.514139123,2.465265971,2.416392819,2.367519666,2.318646514,2.269773362,2.219818563,2.220900209,2.220900209
